eid	pid	name	entity
1216	1381	Losing_Chase_(1996)	http://dbpedia.org/resource/Losing_Chase
1217	1382	Bonheur,_Le_(1965)	http://dbpedia.org/resource/Le_Bonheur_(1965_film)
1218	1383	Second_Jungle_Book:_Mowgli_&_Baloo,_The_(1997)	http://dbpedia.org/resource/The_Second_Jungle_Book:_Mowgli_&_Baloo
1219	1386	Tetsuo_II:_Body_Hammer_(1992)	http://dbpedia.org/resource/Tetsuo_II:_Body_Hammer
1220	1387	Fall_(1997)	http://dbpedia.org/resource/Fall_(1997_film)
1221	1388	Gabbeh_(1996)	http://dbpedia.org/resource/Gabbeh_(film)
1222	1391	For_Ever_Mozart_(1996)	http://dbpedia.org/resource/For_Ever_Mozart
1223	1392	Locusts,_The_(1997)	http://dbpedia.org/resource/The_Locusts_(film)
1224	1393	Stag_(1997)	http://dbpedia.org/resource/Stag_(film)
1225	1394	Swept_from_the_Sea_(1997)	http://dbpedia.org/resource/Swept_from_the_Sea
1226	1396	Stonewall_(1995)	http://dbpedia.org/resource/Stonewall_(1995_film)
1227	1397	Of_Human_Bondage_(1934)	http://dbpedia.org/resource/Of_Human_Bondage_(1934_film)
1228	1398	Anna_(1996)	http://dbpedia.org/resource/Annavra_Makkalu
1229	1400	Picture_Bride_(1995)	http://dbpedia.org/resource/Picture_Bride_(film)
1230	1401	M._Butterfly_(1993)	http://dbpedia.org/resource/M._Butterfly_(film)
1231	1404	Withnail_and_I_(1987)	http://dbpedia.org/resource/Withnail_and_I
1232	1406	When_Night_Is_Falling_(1995)	http://dbpedia.org/resource/When_Night_Is_Falling
1233	1407	Specialist,_The_(1994)	http://dbpedia.org/resource/The_Specialist
1234	1409	Swan_Princess,_The_(1994)	http://dbpedia.org/resource/The_Swan_Princess
1235	1411	Barbarella_(1968)	http://dbpedia.org/resource/Barbarella_(film)
1236	1413	Street_Fighter_(1994)	http://dbpedia.org/resource/Street_Fighter_(1994_film)
1237	1414	Coldblooded_(1995)	http://dbpedia.org/resource/Coldblooded_(film)
1238	1415	Next_Karate_Kid,_The_(1994)	http://dbpedia.org/resource/The_Next_Karate_Kid
1239	1416	No_Escape_(1994)	http://dbpedia.org/resource/No_Escape_(1994_film)
1240	1417	Turning,_The_(1992)	http://dbpedia.org/resource/The_Turning_(1992_film)
1241	1418	Joy_Luck_Club,_The_(1993)	http://dbpedia.org/resource/The_Joy_Luck_Club_(film)
1242	1419	Highlander_III:_The_Sorcerer_(1994)	http://dbpedia.org/resource/Highlander_III:_The_Sorcerer
1243	1422	Suture_(1993)	http://dbpedia.org/resource/Suture_(film)
1244	1423	Walking_Dead,_The_(1995)	http://dbpedia.org/resource/The_Walking_Dead_(1995_film)
1245	1424	I_Like_It_Like_That_(1994)	http://dbpedia.org/resource/I_Like_It_Like_That_(film)
1246	1425	I'll_Do_Anything_(1994)	http://dbpedia.org/resource/I'll_Do_Anything
1247	1426	Grace_of_My_Heart_(1996)	http://dbpedia.org/resource/Grace_of_My_Heart
1248	1427	Drunks_(1995)	http://dbpedia.org/resource/Drunks_(film)
1249	1429	Sliding_Doors_(1998)	http://dbpedia.org/resource/Sliding_Doors
1250	1430	Ill_Gotten_Gains_(1997)	http://dbpedia.org/resource/Ill_Gotten_Gains
1251	1432	Mighty,_The_(1998)	http://dbpedia.org/resource/The_Mighty
1252	1434	Shooting_Fish_(1997)	http://dbpedia.org/resource/Shooting_Fish
1253	1436	Mr._Jones_(1993)	http://dbpedia.org/resource/Mr._Jones_(1993_film)
1254	1437	House_Party_3_(1994)	http://dbpedia.org/resource/House_Party_3
1255	1438	Panther_(1995)	http://dbpedia.org/resource/Panther_(film)
1256	1439	Jason's_Lyric_(1994)	http://dbpedia.org/resource/Jason's_Lyric
1257	1440	Above_the_Rim_(1994)	http://dbpedia.org/resource/Above_the_Rim
1258	1441	Moonlight_and_Valentino_(1995)	http://dbpedia.org/resource/Moonlight_and_Valentino
1259	1442	Scarlet_Letter,_The_(1995)	http://dbpedia.org/resource/The_Scarlet_Letter_(1995_film)
1260	1443	8_Seconds_(1994)	http://dbpedia.org/resource/8_Seconds
1261	1444	That_Darn_Cat!_(1965)	http://dbpedia.org/resource/That_Darn_Cat!
1262	1445	Ladybird_Ladybird_(1994)	http://dbpedia.org/resource/Ladybird,_Ladybird_(film)
1263	1447	Century_(1993)	http://dbpedia.org/resource/Century_(film)
1264	1448	My_Favorite_Season_(1993)	http://dbpedia.org/resource/My_Favorite_Season
1265	1449	Pather_Panchali_(1955)	http://dbpedia.org/resource/Pather_Panchali
1266	1450	Golden_Earrings_(1947)	http://dbpedia.org/resource/Golden_Earrings
1267	1451	Foreign_Correspondent_(1940)	http://dbpedia.org/resource/Foreign_Correspondent_(film)
1268	1452	Lady_of_Burlesque_(1943)	http://dbpedia.org/resource/Lady_of_Burlesque
1269	1453	Angel_on_My_Shoulder_(1946)	http://dbpedia.org/resource/Angel_on_My_Shoulder_(film)
1270	1454	Angel_and_the_Badman_(1947)	http://dbpedia.org/resource/Angel_and_the_Badman
1271	1455	Outlaw,_The_(1943)	http://dbpedia.org/resource/The_Outlaw
1272	1457	Love_Is_All_There_Is_(1996)	http://dbpedia.org/resource/Love_Is_All_There_Is
1273	1458	Damsel_in_Distress,_A_(1937)	http://dbpedia.org/resource/A_Damsel_in_Distress_(1937_film)
1274	1459	Madame_Butterfly_(1995)	http://dbpedia.org/resource/Madame_Butterfly_(1995_film)
1275	1461	Here_Comes_Cookie_(1935)	http://dbpedia.org/resource/Here_Comes_Cookie
1276	1462	Thieves_(Voleurs,_Les)_(1996)	http://dbpedia.org/resource/Thieves_(1996_film)
1277	1463	Boys,_Les_(1997)	http://dbpedia.org/resource/Les_Boys
1278	1464	Stars_Fell_on_Henrietta,_The_(1995)	http://dbpedia.org/resource/The_Stars_Fell_on_Henrietta
1279	1465	Last_Summer_in_the_Hamptons_(1995)	http://dbpedia.org/resource/Last_Summer_in_the_Hamptons
1280	1466	Margaret's_Museum_(1995)	http://dbpedia.org/resource/Margaret's_Museum
1281	1467	Saint_of_Fort_Washington,_The_(1993)	http://dbpedia.org/resource/The_Saint_of_Fort_Washington
1282	1468	Cure,_The_(1995)	http://dbpedia.org/resource/The_Cure_(1995_film)
1283	1470	Gumby:_The_Movie_(1995)	http://dbpedia.org/resource/Gumby:_The_Movie
1284	1471	Hideaway_(1995)	http://dbpedia.org/resource/Hideaway_(1995_film)
1285	1472	Visitors,_The_(Visiteurs,_Les)_(1993)	http://dbpedia.org/resource/Les_Visiteurs
1286	1473	Little_Princess,_The_(1939)	http://dbpedia.org/resource/The_Little_Princess_(1939_film)
1287	1474	Nina_Takes_a_Lover_(1994)	http://dbpedia.org/resource/Nina_Takes_a_Lover
1288	1475	Bhaji_on_the_Beach_(1993)	http://dbpedia.org/resource/Bhaji_on_the_Beach
1289	1476	Raw_Deal_(1948)	http://dbpedia.org/resource/Raw_Deal_(1948_film)
1290	1477	Nightwatch_(1997)	http://dbpedia.org/resource/Nightwatch_(1997_film)
1291	1478	Dead_Presidents_(1995)	http://dbpedia.org/resource/Dead_Presidents
1292	1479	Reckless_(1995)	http://dbpedia.org/resource/Reckless_(1995_film)
1293	1480	Herbie_Rides_Again_(1974)	http://dbpedia.org/resource/Herbie_Rides_Again
1294	1481	S.F.W._(1994)	http://dbpedia.org/resource/S.F.W.
1295	1482	Gate_of_Heavenly_Peace,_The_(1995)	http://dbpedia.org/resource/The_Gate_of_Heavenly_Peace_(film)
1296	1483	Man_in_the_Iron_Mask,_The_(1998)	http://dbpedia.org/resource/The_Man_in_the_Iron_Mask_(1998_film)
1297	1486	Girl_in_the_Cadillac_(1995)	http://dbpedia.org/resource/Girl_in_the_Cadillac
1298	1487	Even_Cowgirls_Get_the_Blues_(1993)	http://dbpedia.org/resource/Even_Cowgirls_Get_the_Blues_(film)
1299	1488	Germinal_(1993)	http://dbpedia.org/resource/Germinal_(1993_film)
1300	1489	Chasers_(1994)	http://dbpedia.org/resource/Chasers
1301	1494	Mostro,_Il_(1994)	http://dbpedia.org/resource/The_Monster_(1994_film)
1302	1495	Flirt_(1995)	http://dbpedia.org/resource/Flirt_(1995_film)
1303	1496	Carpool_(1996)	http://dbpedia.org/resource/Carpool_(1996_film)
1304	1497	Line_King:_Al_Hirschfeld,_The_(1996)	http://dbpedia.org/resource/The_Line_King:_The_Al_Hirschfeld_Story
1305	1499	Grosse_Fatigue_(1994)	http://dbpedia.org/resource/Dead_Tired
1306	1500	Santa_with_Muscles_(1996)	http://dbpedia.org/resource/Santa_with_Muscles
1307	1501	Prisoner_of_the_Mountains_(Kavkazsky_Plennik)_(1996)	http://dbpedia.org/resource/Prisoner_of_the_Mountains
1308	1503	Gold_Diggers:_The_Secret_of_Bear_Mountain_(1995)	http://dbpedia.org/resource/Gold_Diggers:_The_Secret_of_Bear_Mountain
1309	1504	Bewegte_Mann,_Der_(1994)	http://dbpedia.org/resource/Der_bewegte_Mann
1310	1505	Killer:_A_Journal_of_Murder_(1995)	http://dbpedia.org/resource/Killer:_A_Journal_of_Murder_(film)
1311	1506	Nelly_&_Monsieur_Arnaud_(1995)	http://dbpedia.org/resource/Nelly_and_Mr._Arnaud
1312	1507	Three_Lives_and_Only_One_Death_(1996)	http://dbpedia.org/resource/Three_Lives_and_Only_One_Death
1313	1508	Babysitter,_The_(1995)	http://dbpedia.org/resource/The_Babysitter_(1995_film)
1314	1509	Getting_Even_with_Dad_(1994)	http://dbpedia.org/resource/Getting_Even_with_Dad
1315	1510	Mad_Dog_Time_(1996)	http://dbpedia.org/resource/Mad_Dog_Time
1316	1511	Children_of_the_Revolution_(1996)	http://dbpedia.org/resource/Children_of_the_Revolution_(1996_film)
1317	1512	World_of_Apu,_The_(Apur_Sansar)_(1959)	http://dbpedia.org/resource/The_World_of_Apu
1318	1513	Sprung_(1997)	http://dbpedia.org/resource/Sprung_(film)
1319	1514	Dream_With_the_Fishes_(1997)	http://dbpedia.org/resource/Dream_with_the_Fishes
1320	1515	Wings_of_Courage_(1995)	http://dbpedia.org/resource/Wings_of_Courage
1321	1517	Race_the_Sun_(1996)	http://dbpedia.org/resource/Race_the_Sun_(film)
1322	1518	Losing_Isaiah_(1995)	http://dbpedia.org/resource/Losing_Isaiah
1323	1519	New_Jersey_Drive_(1995)	http://dbpedia.org/resource/New_Jersey_Drive
1324	1520	Fear,_The_(1995)	http://dbpedia.org/resource/The_Fear_(1995_film)
1325	1521	Mr._Wonderful_(1993)	http://dbpedia.org/resource/Mr._Wonderful_(film)
1326	1522	Trial_by_Jury_(1994)	http://dbpedia.org/resource/Trial_by_Jury_(film)
1327	1523	Good_Man_in_Africa,_A_(1994)	http://dbpedia.org/resource/A_Good_Man_in_Africa
1328	1525	Object_of_My_Affection,_The_(1998)	http://dbpedia.org/resource/The_Object_of_My_Affection
1329	1526	Witness_(1985)	http://dbpedia.org/resource/Witness_(1985_film)
1330	1527	Senseless_(1998)	http://dbpedia.org/resource/Senseless
1331	1528	Nowhere_(1997)	http://dbpedia.org/resource/Nowhere_(film)
1332	1529	Underground_(1995)	http://dbpedia.org/resource/Underground_(1995_film)
1333	1530	Jefferson_in_Paris_(1995)	http://dbpedia.org/resource/Jefferson_in_Paris
1334	1531	Far_From_Home:_The_Adventures_of_Yellow_Dog_(1995)	http://dbpedia.org/resource/Far_from_Home:_The_Adventures_of_Yellow_Dog
1335	1532	Foreign_Student_(1994)	http://dbpedia.org/resource/Foreign_Student
1336	1533	I_Don't_Want_to_Talk_About_It_(De_eso_no_se_habla)_(1993)	http://dbpedia.org/resource/I_Don't_Want_to_Talk_About_It_(film)
1337	1534	Twin_Town_(1997)	http://dbpedia.org/resource/Twin_Town
1338	1535	Enfer,_L'_(1994)	http://dbpedia.org/resource/Hell_(1994_film)
1339	1536	Aiqing_wansui_(1994)	http://dbpedia.org/resource/Vive_L'Amour
1340	1537	Cosi_(1996)	http://dbpedia.org/resource/Cosi_(film)
1341	1538	All_Over_Me_(1997)	http://dbpedia.org/resource/All_Over_Me_(film)
1342	1540	Amazing_Panda_Adventure,_The_(1995)	http://dbpedia.org/resource/The_Amazing_Panda_Adventure
1343	1541	Beans_of_Egypt,_Maine,_The_(1994)	http://dbpedia.org/resource/The_Beans_of_Egypt,_Maine
1344	1542	Scarlet_Letter,_The_(1926)	http://dbpedia.org/resource/The_Scarlet_Letter_(1926_film)
1345	1543	Johns_(1996)	http://dbpedia.org/resource/Johns_(film)
1346	1544	It_Takes_Two_(1995)	http://dbpedia.org/resource/It_Takes_Two_(1995_film)
1347	1545	Frankie_Starlight_(1995)	http://dbpedia.org/resource/Frankie_Starlight
1348	1546	Shadows_(Cienie)_(1988)	http://dbpedia.org/resource/Shadows_in_the_Storm
1349	1547	Show,_The_(1995)	http://dbpedia.org/resource/The_Show_(1995_film)
1350	1550	Destiny_Turns_on_the_Radio_(1995)	http://dbpedia.org/resource/Destiny_Turns_on_the_Radio
1351	1551	Glass_Shield,_The_(1994)	http://dbpedia.org/resource/The_Glass_Shield
1352	1552	Hunted,_The_(1995)	http://dbpedia.org/resource/The_Hunted_(1995_film)
1353	1554	Safe_Passage_(1994)	http://dbpedia.org/resource/Safe_Passage_(film)
1354	1555	Secret_Adventures_of_Tom_Thumb,_The_(1993)	http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb
1355	1556	Condition_Red_(1995)	http://dbpedia.org/resource/Condition_Red_(film)
1356	1558	Aparajito_(1956)	http://dbpedia.org/resource/Aparajito
1357	1560	Clean_Slate_(Coup_de_Torchon)_(1981)	http://dbpedia.org/resource/Coup_de_Torchon
1358	1562	Eye_of_Vichy,_The_(Oeil_de_Vichy,_L')_(1993)	http://dbpedia.org/resource/The_Eye_of_Vichy
1359	1565	Daens_(1992)	http://dbpedia.org/resource/Daens_(film)
1360	1566	Man_from_Down_Under,_The_(1943)	http://dbpedia.org/resource/The_Man_from_Down_Under
1361	1567	Careful_(1992)	http://dbpedia.org/resource/Careful_(1992_film)
1362	1568	Vermont_Is_For_Lovers_(1992)	http://dbpedia.org/resource/Vermont_Is_for_Lovers
1363	1569	Vie_est_belle,_La_(Life_is_Rosey)_(1987)	http://dbpedia.org/resource/La_Vie_est_Belle_(1987_film)
1364	1571	Touki_Bouki_(Journey_of_the_Hyena)_(1973)	http://dbpedia.org/resource/Touki_Bouki
1365	1573	Spirits_of_the_Dead_(Tre_passi_nel_delirio)_(1968)	http://dbpedia.org/resource/Spirits_of_the_Dead
1366	1574	Pharaoh's_Army_(1995)	http://dbpedia.org/resource/Pharaoh's_Army
1367	1576	Hungarian_Fairy_Tale,_A_(1987)	http://dbpedia.org/resource/A_Hungarian_Fairy_Tale
1368	1577	Death_in_the_Garden_(Mort_en_ce_jardin,_La)_(1956)	http://dbpedia.org/resource/Death_in_the_Garden
1369	1578	Collectionneuse,_La_(1967)	http://dbpedia.org/resource/La_Collectionneuse
1370	1580	Liebelei_(1933)	http://dbpedia.org/resource/Liebelei
1371	1581	Woman_in_Question,_The_(1950)	http://dbpedia.org/resource/The_Woman_in_Question
1372	1582	T-Men_(1947)	http://dbpedia.org/resource/T-Men
1373	1584	Symphonie_pastorale,_La_(1946)	http://dbpedia.org/resource/Pastoral_Symphony_(film)
1374	1585	American_Dream_(1990)	http://dbpedia.org/resource/American_Dream_(film)
1375	1586	Lashou_shentan_(1992)	http://dbpedia.org/resource/Hard_Boiled
1376	1587	Terror_in_a_Texas_Town_(1958)	http://dbpedia.org/resource/Terror_in_a_Texas_Town
1377	1588	Salut_cousin!_(1996)	http://dbpedia.org/resource/Hi_Cousin!
1378	1589	Schizopolis_(1996)	http://dbpedia.org/resource/Schizopolis
1379	1594	Everest_(1998)	http://dbpedia.org/resource/Everest_(1998_film)
1380	1595	Shopping_(1994)	http://dbpedia.org/resource/Shopping_(1994_film)
1381	1596	Nemesis_2:_Nebula_(1995)	http://dbpedia.org/resource/Nemesis_2:_Nebula
1382	1597	Romper_Stomper_(1992)	http://dbpedia.org/resource/Romper_Stomper
1383	1598	City_of_Industry_(1997)	http://dbpedia.org/resource/City_of_Industry_(film)
1384	1599	Someone_Else's_America_(1995)	http://dbpedia.org/resource/Someone_Else's_America
1385	1601	Office_Killer_(1997)	http://dbpedia.org/resource/Office_Killer
1386	1602	Price_Above_Rubies,_A_(1998)	http://dbpedia.org/resource/A_Price_Above_Rubies
1387	1603	Angela_(1995)	http://dbpedia.org/resource/Angela_(1995_film)
1388	1604	He_Walked_by_Night_(1948)	http://dbpedia.org/resource/He_Walked_by_Night
1389	1605	Love_Serenade_(1996)	http://dbpedia.org/resource/Love_Serenade
1390	1606	Deceiver_(1997)	http://dbpedia.org/resource/Deceiver_(film)
1391	1608	Buddy_(1997)	http://dbpedia.org/resource/Buddy_(1997_film)
1392	1609	B*A*P*S_(1997)	http://dbpedia.org/resource/Same_Old_Song
1393	1611	Intimate_Relations_(1996)	http://dbpedia.org/resource/Intimate_Relations_(1996_film)
1394	1612	Leading_Man,_The_(1996)	http://dbpedia.org/resource/The_Leading_Man
1395	1613	Tokyo_Fist_(1995)	http://dbpedia.org/resource/Tokyo_Fist
1396	1614	Reluctant_Debutante,_The_(1958)	http://dbpedia.org/resource/The_Reluctant_Debutante_(film)
1397	1615	Warriors_of_Virtue_(1997)	http://dbpedia.org/resource/Warriors_of_Virtue
1398	1617	Hugo_Pool_(1997)	http://dbpedia.org/resource/Hugo_Pool
1399	1618	King_of_New_York_(1990)	http://dbpedia.org/resource/King_of_New_York
1400	1620	Sixth_Man,_The_(1997)	http://dbpedia.org/resource/The_6th_Man
1401	1621	Butterfly_Kiss_(1995)	http://dbpedia.org/resource/Butterfly_Kiss
1402	1623	Cérémonie,_La_(1995)	http://dbpedia.org/resource/La_Cérémonie
1403	1624	Hush_(1998)	http://dbpedia.org/resource/Hush_(1998_film)
1404	1625	Nightwatch_(1997)	http://dbpedia.org/resource/Nightwatch_(1997_film)
1405	1627	Wife,_The_(1995)	http://dbpedia.org/resource/The_Wife_(1995_film)
1406	1628	Lamerica_(1994)	http://dbpedia.org/resource/Lamerica
1407	1630	Silence_of_the_Palace,_The_(Saimt_el_Qusur)_(1994)	http://dbpedia.org/resource/The_Silences_of_the_Palace
1408	1631	Slingshot,_The_(1993)	http://dbpedia.org/resource/The_Slingshot_(film)
1409	1632	Land_and_Freedom_(Tierra_y_libertad)_(1995)	http://dbpedia.org/resource/Land_and_Freedom_(film)
1410	1634	Etz_Hadomim_Tafus_(Under_the_Domin_Tree)_(1994)	http://dbpedia.org/resource/Under_the_Domim_Tree
1411	1635	Two_Friends_(1986)_	http://dbpedia.org/resource/Two_Friends_(1986_film)
1412	1637	Girls_Town_(1996)	http://dbpedia.org/resource/Girls_Town_(1996_film)
1413	1638	Normal_Life_(1996)	http://dbpedia.org/resource/Normal_Life
1414	1639	Bitter_Sugar_(Azucar_Amargo)_(1996)	http://dbpedia.org/resource/Azúcar_Amarga
1415	1640	Eighth_Day,_The_(1996)	http://dbpedia.org/resource/The_Eighth_Day_(1996_film)
1416	1642	Some_Mother's_Son_(1996)	http://dbpedia.org/resource/Some_Mother's_Son
1417	1643	Angel_Baby_(1995)	http://dbpedia.org/resource/Angel_Baby_(1995_film)
1418	1644	Sudden_Manhattan_(1996)	http://dbpedia.org/resource/Sudden_Manhattan
1419	1646	Men_With_Guns_(1997)	http://dbpedia.org/resource/Men_with_Guns
1420	1647	Hana-bi_(1997)	http://dbpedia.org/resource/Hana-bi
1421	1648	Niagara,_Niagara_(1997)	http://dbpedia.org/resource/Niagara,_Niagara
1422	1649	Big_One,_The_(1997)	http://dbpedia.org/resource/The_Big_One_(film)
1423	1651	Spanish_Prisoner,_The_(1997)	http://dbpedia.org/resource/The_Spanish_Prisoner
1424	1652	Temptress_Moon_(Feng_Yue)_(1996)	http://dbpedia.org/resource/Temptress_Moon
1425	1653	Entertaining_Angels:_The_Dorothy_Day_Story_(1996)	http://dbpedia.org/resource/Entertaining_Angels:_The_Dorothy_Day_Story
1426	1654	Chairman_of_the_Board_(1998)	http://dbpedia.org/resource/Chairman_of_the_Board_(film)
1427	1655	Favor,_The_(1994)	http://dbpedia.org/resource/The_Favor_(1994_film)
1428	1657	Target_(1995)	http://dbpedia.org/resource/Target_(1995_film)
1429	1659	Getting_Away_With_Murder_(1996)	http://dbpedia.org/resource/Getting_Away_with_Murder_(film)
1430	1661	New_Age,_The_(1994)	http://dbpedia.org/resource/The_New_Age_(film)
1431	1662	Rough_Magic_(1995)	http://dbpedia.org/resource/Rough_Magic
1432	1663	Nothing_Personal_(1995)	http://dbpedia.org/resource/Nothing_Personal_(1995_film)
1433	1664	8_Heads_in_a_Duffel_Bag_(1997)	http://dbpedia.org/resource/8_Heads_in_a_Duffel_Bag
1434	1665	Brother's_Kiss,_A_(1997)	http://dbpedia.org/resource/A_Brother's_Kiss
1435	1668	Wedding_Bell_Blues_(1996)	http://dbpedia.org/resource/Wedding_Bell_Blues_(film)
1436	1672	Kika_(1993)	http://dbpedia.org/resource/Kika_(film)
1437	1673	Mirage_(1995)	http://dbpedia.org/resource/Mirage_(1995_film)
1438	1674	Mamma_Roma_(1962)	http://dbpedia.org/resource/Mamma_Roma
1439	1675	Sunchaser,_The_(1996)	http://dbpedia.org/resource/Sunchaser
1440	1676	War_at_Home,_The_(1996)	http://dbpedia.org/resource/The_War_at_Home_(1996_film)
1441	1677	Sweet_Nothing_(1995)	http://dbpedia.org/resource/Sweet_Nothing_(film)
1442	1679	B._Monkey_(1998)	http://dbpedia.org/resource/B._Monkey
1443	1680	Sliding_Doors_(1998)	http://dbpedia.org/resource/Sliding_Doors
1444	1681	You_So_Crazy_(1994)	http://dbpedia.org/resource/You_So_Crazy
1445	1682	Scream_of_Stone_(Schrei_aus_Stein)_(1991)	http://dbpedia.org/resource/Scream_of_Stone
